,stop_name,stop_lat,stop_lon,route_type,route_short_name,suburb
22302,Deer Park Station/Tilburn Rd (Deer Park),-37.7782887,144.7752852,3,420,Deer Park - Derrimut
22303,Deer Park Station/Tilburn Rd (Deer Park),-37.7782887,144.7752852,3,422,Deer Park - Derrimut
22304,Mambourin St/Greaves St North (Werribee),-37.89966107,144.6486453,3,181,Werribee
22305,Mambourin St/Greaves St North (Werribee),-37.89966107,144.6486453,3,191,Werribee
22306,Ballan Rd/McGrath Rd (Werribee),-37.89327556,144.6295064,3,191,Wyndham Vale
22307,Ballan Rd/McGrath Rd (Werribee),-37.89283155,144.6293842,3,191,Wyndham Vale
22308,The Grange P-12 College/Bethany Rd (Hoppers Crossing),-37.85845259,144.6799612,3,167,Hoppers Crossing
22309,The Grange P-12 College/Bethany Rd (Hoppers Crossing),-37.85833848,144.6796579,3,167,Hoppers Crossing
22310,Forsyth Rd/Ashcroft Ave (Williams Landing),-37.8669326,144.7354962,3,151,Laverton
22311,Forsyth Rd/Ashcroft Ave (Williams Landing),-37.8669326,144.7354962,3,153,Laverton
22312,Forsyth Rd/Ashcroft Ave (Williams Landing),-37.86687966,144.7355547,3,151,Laverton
22313,Forsyth Rd/Ashcroft Ave (Williams Landing),-37.86687966,144.7355547,3,153,Laverton
22314,Federation Bvd/Forsyth Rd (Truganina),-37.8620444,144.7315426,3,151,Truganina
22315,Federation Bvd/Forsyth Rd (Truganina),-37.86070581,144.7312881,3,151,Truganina
22316,Waterways Bvd/Forsyth Rd (Truganina),-37.85762799,144.7305642,3,151,Truganina
22317,Fitzgerald Rd/Forrest St (Ardeer),-37.78170929,144.7928043,3,400,Ardeer
22318,Fitzgerald Rd/Forrest St (Ardeer),-37.78170929,144.7928043,3,422,Ardeer
22319,Fitzgerald Rd/Forrest St (Ardeer),-37.78170929,144.7928043,3,427,Ardeer
22320,Waterways Bvd/Forsyth Rd (Truganina),-37.85745907,144.730683,3,151,Truganina
22321,Bellevue Dr/Morris Rd (Truganina),-37.8412033,144.7079324,3,160,Truganina
22322,Bellevue Dr/Morris Rd (Truganina),-37.84148558,144.7080828,3,160,Truganina
22323,Carisbrook Cct/Morris Rd (Truganina),-37.83790675,144.7084776,3,160,Truganina
22324,Carisbrook Cct/Morris Rd (Truganina),-37.83790675,144.7084776,3,945,Truganina
22325,Carisbrook Cct/Morris Rd (Truganina),-37.83810842,144.7086532,3,160,Truganina
22326,Carisbrook Cct/Morris Rd (Truganina),-37.83810842,144.7086532,3,945,Truganina
22327,Morris Rd/Leakes Rd (Tarneit),-37.83589592,144.7047108,3,160,Truganina
22328,Morris Rd/Leakes Rd (Tarneit),-37.83579176,144.7044527,3,160,Truganina
22329,Kulin Dr/Leakes Rd (Tarneit),-37.83577998,144.7010784,3,160,Tarneit
22330,Kulin Dr/Leakes Rd (Tarneit),-37.83556752,144.7008123,3,160,Tarneit
22331,Wilandra Dr/Leakes Rd (Tarneit),-37.833751,144.685371,3,180,Tarneit
22332,West St/Forrest St (Ardeer),-37.78211954,144.7964254,3,400,Ardeer
22333,West St/Forrest St (Ardeer),-37.78211954,144.7964254,3,422,Ardeer
22334,West St/Forrest St (Ardeer),-37.78211954,144.7964254,3,427,Ardeer
22335,Wilandra Dr/Leakes Rd (Tarneit),-37.83360133,144.6850917,3,180,Tarneit
22336,Tarneit Sec Col/Crossway Ave (Tarneit),-37.83441165,144.6818509,3,167,Tarneit
22337,Tarneit Sec Col/Crossway Ave (Tarneit),-37.83441165,144.6818509,3,180,Tarneit
22338,Tarneit Sec Col/Crossway Ave (Tarneit),-37.83394967,144.681729,3,167,Tarneit
22339,Tarneit Sec Col/Crossway Ave (Tarneit),-37.83394967,144.681729,3,180,Tarneit
22340,Tarneit P-9 College/Crossway Ave (Tarneit),-37.83668524,144.6810752,3,167,Tarneit
22341,Tarneit P-9 College/Crossway Ave (Tarneit),-37.83668524,144.6810752,3,180,Tarneit
22342,Tarneit P-9 College/Crossway Ave (Tarneit),-37.83760964,144.6813417,3,167,Tarneit
22343,Tarneit P-9 College/Crossway Ave (Tarneit),-37.83760964,144.6813417,3,180,Tarneit
22344,Inverall Pkwy/Crossway Ave (Tarneit),-37.8429538,144.6799925,3,180,Tarneit
22345,Inverall Pkwy/Crossway Ave (Tarneit),-37.84288444,144.680131,3,180,Tarneit
22346,Poplar Bvd/Crossway Ave (Tarneit),-37.83936291,144.6806845,3,180,Tarneit
22347,Poplar Bvd/Crossway Ave (Tarneit),-37.83935094,144.6809917,3,180,Tarneit
22348,Westbourne Grammar School/Sayers Rd (Truganina),-37.85248155,144.7263125,3,150,Truganina
22349,Ukraine Catholic Church/Forrest St (Ardeer),-37.78239775,144.7992557,3,400,Ardeer
22350,Ukraine Catholic Church/Forrest St (Ardeer),-37.78239775,144.7992557,3,422,Ardeer
22351,Ukraine Catholic Church/Forrest St (Ardeer),-37.78239775,144.7992557,3,427,Ardeer
22352,Doubell Bvd/Sayers Rd (Truganina),-37.85167269,144.7189729,3,150,Truganina
22353,Doubell Bvd/Sayers Rd (Truganina),-37.85157601,144.718169,3,150,Truganina
22354,Wisdom Ave/Sayers Rd (Truganina),-37.85121068,144.7142026,3,150,Truganina
22355,St James Wood Dr/Sayers Rd (Tarneit),-37.8509823,144.7103344,3,150,Tarneit
22356,St James Wood Dr/Sayers Rd (Tarneit),-37.85091914,144.7112568,3,150,Tarneit
22357,Wyndham Village SC/Sayers Rd (Tarneit),-37.85040434,144.7051814,3,150,Hoppers Crossing
22358,Wyndham Village SC/Sayers Rd (Tarneit),-37.85012309,144.7046219,3,150,Tarneit
22359,Thomas Carr Dr/Sayers Rd (Tarneit),-37.85015347,144.7024844,3,150,Hoppers Crossing
22360,Thomas Carr Dr/Sayers Rd (Tarneit),-37.8498121,144.701154,3,150,Tarneit
22361,Ardeer Station/Forrest St (Ardeer),-37.78273374,144.8022887,3,400,Ardeer
22362,Ardeer Station/Forrest St (Ardeer),-37.78273374,144.8022887,3,422,Ardeer
22363,Ardeer Station/Forrest St (Ardeer),-37.78273374,144.8022887,3,427,Ardeer
22364,Silkwood Bvd/Sayers Rd (Tarneit),-37.84945944,144.6964828,3,150,Hoppers Crossing
22365,Silkwood Bvd/Sayers Rd (Tarneit),-37.84942841,144.6971997,3,150,Tarneit
22366,Seasons Bvd/Sayers Rd (Tarneit),-37.84905049,144.6930862,3,150,Hoppers Crossing
22367,Seasons Bvd/Sayers Rd (Tarneit),-37.84894009,144.6934306,3,150,Tarneit
22368,Rippleside Tce/Derrimut Rd (Tarneit),-37.84709136,144.6883063,3,170,Tarneit
22369,Katawa St/Poplar Bvd (Tarneit),-37.84093282,144.6881122,3,167,Tarneit
22370,Katawa St/Poplar Bvd (Tarneit),-37.84076737,144.687947,3,167,Tarneit
22371,Yaringa St/Poplar Bvd (Tarneit),-37.84070456,144.6838355,3,167,Tarneit
22372,Yaringa St/Poplar Bvd (Tarneit),-37.84057238,144.6839874,3,167,Tarneit
22373,Josebury Rd/Wickford Rd (Tarneit),-37.84015978,144.6799664,3,167,Tarneit
22374,Yallourn St/Forrest St (Ardeer),-37.78305939,144.8052539,3,400,Ardeer
22375,Yallourn St/Forrest St (Ardeer),-37.78305939,144.8052539,3,422,Ardeer
22376,Yallourn St/Forrest St (Ardeer),-37.78305939,144.8052539,3,427,Ardeer
22377,Macedon Ave/Bulleen Rd (Balwyn North),-37.78964209,145.0733137,3,200,Balwyn North
22378,Josebury Rd/Wickford Rd (Tarneit),-37.84000959,144.6801189,3,167,Tarneit
22379,Camelot Dr/Wickford Rd (Tarneit),-37.83981,144.6768526,3,167,Tarneit
22380,Camelot Dr/Wickford Rd (Tarneit),-37.83962653,144.6766879,3,167,Tarneit
22381,Tarneit Gardens SC/Wickford Rd (Tarneit),-37.83956793,144.6746331,3,167,Tarneit
22382,Tarneit Gardens SC/Wickford Rd (Tarneit),-37.83941845,144.6743651,3,167,Tarneit
22383,Rifflebird Dr/Hummingbird Bvd (Tarneit),-37.8360756,144.6657325,3,167,Tarneit
22384,Rifflebird Dr/Hummingbird Bvd (Tarneit),-37.83598734,144.6653717,3,167,Tarneit
22385,Felix Way/Hummingbird Bvd (Tarneit),-37.83558983,144.6603281,3,167,Tarneit
22386,Felix Way/Hummingbird Bvd (Tarneit),-37.83548221,144.6603542,3,167,Tarneit
22387,North St/Forrest St (Ardeer),-37.78320522,144.8067938,3,400,Ardeer
22388,North St/Forrest St (Ardeer),-37.78320522,144.8067938,3,422,Ardeer
22389,North St/Forrest St (Ardeer),-37.78320522,144.8067938,3,427,Ardeer
22390,Connell St/Hummingbird Bvd (Tarneit),-37.8353479,144.6581315,3,167,Tarneit
22391,Isabella Way/Moorookyle Ave (Tarneit),-37.8388113,144.6560221,3,167,Tarneit
22392,Isabella Way/Moorookyle Ave (Tarneit),-37.83916745,144.6558063,3,167,Tarneit
22393,Edmund Dr/Moorookyle Ave (Tarneit),-37.84177459,144.655951,3,167,Tarneit
22394,Edmund Dr/Moorookyle Ave (Tarneit),-37.84187297,144.6559138,3,167,Tarneit
22395,Tyler Cres/Moorookyle Ave (Tarneit),-37.84448191,144.6561493,3,167,Tarneit
22396,Tyler Cres/Moorookyle Ave (Tarneit),-37.84455057,144.6559767,3,167,Tarneit
22397,Lucia Ave/Sayers Rd (Tarneit),-37.84515661,144.6583552,3,167,Tarneit
22398,Lucia Ave/Sayers Rd (Tarneit),-37.84533336,144.6586337,3,167,Tarneit
22399,Sayers Rd/Babele Rd (Tarneit),-37.846343,144.6604654,3,167,Tarneit
22400,Tower St/Forrest St (Ardeer),-37.78344435,144.8089895,3,400,Ardeer
22401,Tower St/Forrest St (Ardeer),-37.78344435,144.8089895,3,422,Ardeer
22402,Tower St/Forrest St (Ardeer),-37.78344435,144.8089895,3,427,Ardeer
22403,Sayers Rd/Babele Rd (Tarneit),-37.84623426,144.6604348,3,167,Tarneit
22404,Evadene Dr/Babele Rd (Tarneit),-37.84925633,144.6606006,3,167,Tarneit
22405,Evadene Dr/Babele Rd (Tarneit),-37.84925542,144.6605552,3,167,Tarneit
22406,Amelie Pde/Bethany Rd (Tarneit),-37.85183899,144.662235,3,167,Tarneit
22407,Amelie Pde/Bethany Rd (Tarneit),-37.85192837,144.6621981,3,167,Tarneit
22408,Stan Dr/Bethany Rd (Tarneit),-37.85219186,144.6645764,3,167,Tarneit
22409,Stan Dr/Bethany Rd (Tarneit),-37.85232379,144.6648677,3,167,Tarneit
22410,Tarneit Rd/Bethany Rd (Tarneit),-37.85240554,144.6676268,3,167,Tarneit
22411,Tarneit Rd/Bethany Rd (Tarneit),-37.8525807,144.6673712,3,167,Tarneit
22412,Julier Cres/Mossfiel Dr (Hoppers Crossing),-37.86928254,144.6908752,3,161,Hoppers Crossing
22413,Julier Cres/Mossfiel Dr (Hoppers Crossing),-37.86928254,144.6908752,3,181,Hoppers Crossing
22414,Kororoit Creek/Forrest St (Albion),-37.78379943,144.8125784,3,400,Ardeer
22415,Kororoit Creek/Forrest St (Albion),-37.78379943,144.8125784,3,422,Ardeer
22416,Kororoit Creek/Forrest St (Albion),-37.78379943,144.8125784,3,427,Ardeer
22417,Bourke Cres/Mossfiel Dr (Hoppers Crossing),-37.86990661,144.6909921,3,161,Hoppers Crossing
22418,Bourke Cres/Mossfiel Dr (Hoppers Crossing),-37.86990661,144.6909921,3,181,Hoppers Crossing
22419,Hogans Rd/Cumming Dr (Hoppers Crossing),-37.86418939,144.6949216,3,161,Hoppers Crossing
22420,Evrah Dr/Hogans Rd (Hoppers Crossing),-37.86416837,144.6979912,3,161,Hoppers Crossing
22421,Hogans Rd/Evrah Dr (Hoppers Crossing),-37.86383771,144.6985926,3,161,Hoppers Crossing
22422,Ross St/Overton Rd (Williams Landing),-37.86666367,144.743075,3,151,Laverton
22423,Ross St/Overton Rd (Williams Landing),-37.86666367,144.743075,3,153,Laverton
22424,Ross St/Overton Rd (Williams Landing),-37.86645796,144.7408078,3,151,Laverton
22425,Ross St/Overton Rd (Williams Landing),-37.86645796,144.7408078,3,153,Laverton
22426,Palmers Rd/Overton Rd (Williams Landing),-37.86658269,144.7487269,3,150,Laverton
22427,Palmers Rd/Overton Rd (Williams Landing),-37.86658269,144.7487269,3,151,Laverton
22428,Palmers Rd/Overton Rd (Williams Landing),-37.86658269,144.7487269,3,153,Laverton
22429,Palmers Rd/Overton Rd (Williams Landing),-37.86658269,144.7487269,3,494,Laverton
22430,Palmers Rd/Overton Rd (Williams Landing),-37.86658269,144.7487269,3,495,Laverton
22431,Palmers Rd/Overton Rd (Williams Landing),-37.86658269,144.7487269,3,497,Laverton
22432,Overton Rd/Kendall St (Williams Landing),-37.86768263,144.7459311,3,150,Laverton
22433,Overton Rd/Kendall St (Williams Landing),-37.86768263,144.7459311,3,151,Laverton
22434,Overton Rd/Kendall St (Williams Landing),-37.86768263,144.7459311,3,153,Laverton
22435,Overton Rd/Kendall St (Williams Landing),-37.86768263,144.7459311,3,494,Laverton
22436,Overton Rd/Kendall St (Williams Landing),-37.86768263,144.7459311,3,495,Laverton
22437,Overton Rd/Kendall St (Williams Landing),-37.86768263,144.7459311,3,497,Laverton
22438,Olive Way/Blackforest Rd (Wyndham Vale),-37.90093706,144.6220165,3,192,Werribee
22439,Olive Way/Blackforest Rd (Wyndham Vale),-37.90101985,144.6229919,3,192,Wyndham Vale
22440,Adelaide St/Forrest St (Albion),-37.78451365,144.8195064,3,400,Ardeer
22441,Adelaide St/Forrest St (Albion),-37.78451365,144.8195064,3,422,Ardeer
22442,Adelaide St/Forrest St (Albion),-37.78451365,144.8195064,3,427,Ardeer
22443,Clitheroe Dr/Blackforest Rd (Wyndham Vale),-37.90029167,144.6163968,3,192,Werribee
22444,Clitheroe Dr/Blackforest Rd (Wyndham Vale),-37.90034933,144.6174639,3,192,Wyndham Vale
22445,Vaughan Ch/Blackforest Rd (Wyndham Vale),-37.89999001,144.613518,3,192,Werribee
22446,Vaughan Ch/Blackforest Rd (Wyndham Vale),-37.89997913,144.6143144,3,192,Wyndham Vale
22447,Manuka Gr/Haines Dr (Wyndham Vale),-37.89844925,144.6104178,3,192,Wyndham Vale
22448,Manuka Gr/Haines Dr (Wyndham Vale),-37.898407,144.6105556,3,192,Wyndham Vale
22449,Ribblesdale Ave/Haines Dr (Wyndham Vale),-37.89430039,144.6106771,3,192,Wyndham Vale
22450,Ribblesdale Ave/Haines Dr (Wyndham Vale),-37.89579757,144.6107424,3,192,Wyndham Vale
22451,Vaughan Ch/Haines Dr (Wyndham Vale),-37.89207079,144.6113746,3,192,Wyndham Vale
22452,Vaughan Ch/Haines Dr (Wyndham Vale),-37.89208095,144.6114311,3,192,Wyndham Vale
22453,Sydney St/Forrest St (Albion),-37.78474207,144.821623,3,400,Ardeer
22454,Sydney St/Forrest St (Albion),-37.78474207,144.821623,3,422,Ardeer
22455,Sydney St/Forrest St (Albion),-37.78474207,144.821623,3,427,Ardeer
22456,Greens Rd/Haines Dr (Wyndham Vale),-37.88846911,144.6132875,3,192,Wyndham Vale
22457,Greens Rd/Haines Dr (Wyndham Vale),-37.88850051,144.6135025,3,192,Wyndham Vale
22458,Wyndham Vale Square SC/Greens Rd (Wyndham Vale),-37.88702674,144.6092636,3,192,Wyndham Vale
22459,Wyndham Vale Square SC/Greens Rd (Wyndham Vale),-37.88706622,144.6098763,3,192,Wyndham Vale
22460,Manor Lakes Central SC/Manor Lakes Bvd (Wyndham Vale),-37.87716793,144.6150052,3,190,Wyndham Vale
22461,Manor Lakes Central SC/Manor Lakes Bvd (Wyndham Vale),-37.87716793,144.6150052,3,945,Wyndham Vale
22462,Manor Lakes Central SC/Manor Lakes Bvd (Wyndham Vale),-37.87705363,144.6151454,3,166,Wyndham Vale
22463,Manor Lakes Central SC/Manor Lakes Bvd (Wyndham Vale),-37.87705363,144.6151454,3,190,Wyndham Vale
22464,Manor Lakes Central SC/Manor Lakes Bvd (Wyndham Vale),-37.87705363,144.6151454,3,191,Wyndham Vale
22465,Manor Lakes Central SC/Manor Lakes Bvd (Wyndham Vale),-37.87705363,144.6151454,3,945,Wyndham Vale
22466,Eppalock Dr/Manor Lakes Bvd (Wyndham Vale),-37.87679285,144.6116182,3,166,Wyndham Vale
22467,Eppalock Dr/Manor Lakes Bvd (Wyndham Vale),-37.87679285,144.6116182,3,190,Wyndham Vale
22468,Eppalock Dr/Armstrong Rd (Wyndham Vale),-37.87973967,144.6080782,3,192,Wyndham Vale
22469,Eppalock Dr/Armstrong Rd (Wyndham Vale),-37.88021579,144.608006,3,192,Wyndham Vale
22470,Manor Lakes Bvd/Armstrong Rd (Wyndham Vale),-37.87788691,144.6082519,3,192,Wyndham Vale
22471,Jovic Rd/High St (Epping),-37.65810185,145.0199612,3,555,Epping
22472,Manor Lakes Bvd/Armstrong Rd (Wyndham Vale),-37.87793909,144.6081592,3,192,Wyndham Vale
22473,Condamine Ave/Manor Lakes Bvd (Wyndham Vale),-37.87666537,144.6049036,3,191,Wyndham Vale
22474,Manor Lakes College/Minindee Rd (Wyndham Vale),-37.87667838,144.6015609,3,191,Wyndham Vale
22475,Weering Lane/Minindee Rd (Wyndham Vale),-37.87364755,144.6014091,3,191,Wyndham Vale
22476,Drover Ave/Eureka Dr (Wyndham Vale),-37.87145672,144.6009118,3,191,Wyndham Vale
22477,Yarraman Rd/Eureka Dr (Wyndham Vale),-37.87020546,144.5978832,3,191,Wyndham Vale
22478,Wallaman St/Kinglake Dr (Wyndham Vale),-37.8722606,144.5965887,3,191,Wyndham Vale
22479,Arrowhead St/Manor Lakes Bvd (Wyndham Vale),-37.87533863,144.5977278,3,191,Wyndham Vale
22480,Manor Lakes College/Manor Lakes Bvd (Wyndham Vale),-37.87698597,144.6020625,3,191,Wyndham Vale
22481,Robina Gr/Greaves St (Werribee),-37.88887498,144.6401083,3,181,Werribee
22482,Burwood Hwy/Warrigal Rd (Glen Iris),-37.85093141,145.0954274,3,766,Malvern - Glen Iris
22483,Burwood Hwy/Warrigal Rd (Glen Iris),-37.85093141,145.0954274,3,903,Malvern - Glen Iris
22484,Robina Gr/Greaves St (Werribee),-37.88841616,144.6401457,3,181,Werribee
22485,Gerald St/Greaves St (Werribee),-37.89116029,144.6408313,3,181,Werribee
22486,Gerald St/Greaves St (Werribee),-37.89116029,144.6408313,3,191,Werribee
22487,Gerald St/Greaves St (Werribee),-37.89097494,144.6405757,3,181,Werribee
22488,Gerald St/Greaves St (Werribee),-37.89097494,144.6405757,3,191,Werribee
22489,Werribee Village Shopping Centre/Tarneit Rd (Hoppers Crossing),-37.88864573,144.6620263,3,161,Werribee
22490,Werribee Village Shopping Centre/Tarneit Rd (Hoppers Crossing),-37.88864573,144.6620263,3,166,Werribee
22491,Werribee Village Shopping Centre/Tarneit Rd (Hoppers Crossing),-37.88864573,144.6620263,3,180,Werribee
22492,Werribee Village Shopping Centre/Tarneit Rd (Hoppers Crossing),-37.88864573,144.6620263,3,945,Werribee
22493,Tamarind Cres/Tarneit Rd (Hoppers Crossing),-37.88841701,144.6623064,3,161,Werribee
22494,Tamarind Cres/Tarneit Rd (Hoppers Crossing),-37.88841701,144.6623064,3,166,Werribee
22495,Tamarind Cres/Tarneit Rd (Hoppers Crossing),-37.88841701,144.6623064,3,180,Werribee
22496,Tamarind Cres/Tarneit Rd (Hoppers Crossing),-37.88841701,144.6623064,3,945,Werribee
22497,Swan St/Tarneit Rd (Werribee),-37.88443658,144.6628871,3,166,Werribee
22498,Swan St/Tarneit Rd (Werribee),-37.88443658,144.6628871,3,180,Werribee
22499,Swan St/Tarneit Rd (Werribee),-37.88450345,144.6630782,3,166,Werribee
22500,Swan St/Tarneit Rd (Werribee),-37.88450345,144.6630782,3,180,Werribee
22501,Cassowary Ave/Tarneit Rd (Hoppers Crossing),-37.87979198,144.6636024,3,166,Werribee
22502,Cassowary Ave/Tarneit Rd (Hoppers Crossing),-37.87979198,144.6636024,3,180,Werribee
22503,Cassowary Ave/Tarneit Rd (Hoppers Crossing),-37.87921226,144.6639049,3,166,Werribee
22504,Cassowary Ave/Tarneit Rd (Hoppers Crossing),-37.87921226,144.6639049,3,180,Werribee
22505,Heaths Rd/Tarneit Rd (Hoppers Crossing),-37.87725963,144.6640462,3,166,Werribee
22506,Heaths Rd/Tarneit Rd (Hoppers Crossing),-37.87725963,144.6640462,3,180,Werribee
22507,Burwood Hwy/Warrigal Rd (Burwood),-37.85082809,145.0957255,3,766,Burwood
22508,Burwood Hwy/Warrigal Rd (Burwood),-37.85082809,145.0957255,3,903,Burwood
22509,(after) Heaths Rd/Tarneit Rd (Hoppers Crossing),-37.87716417,144.6642311,3,166,Werribee
22510,(after) Heaths Rd/Tarneit Rd (Hoppers Crossing),-37.87716417,144.6642311,3,180,Werribee
22511,Dunraven Dr/Tarneit Rd (Hoppers Crossing),-37.8736045,144.6646732,3,180,Werribee
22512,Wilmington Ave/Tarneit Rd (Hoppers Crossing),-37.86244479,144.6667533,3,180,Hoppers Crossing
22513,Wilmington Ave/Tarneit Rd (Hoppers Crossing),-37.86244479,144.6667533,3,181,Hoppers Crossing
22514,Smith Ct/Dowling St (Hoppers Crossing),-37.86515144,144.6778528,3,167,Hoppers Crossing
22515,Carruthers Dr/Dowling Ave (Hoppers Crossing),-37.86602226,144.6781437,3,167,Hoppers Crossing
22516,Barber Dr/Dowling St (Hoppers Crossing),-37.86981738,144.6791272,3,167,Hoppers Crossing
22517,Barber Dr/Dowling Ave (Hoppers Crossing),-37.86982549,144.6790815,3,167,Hoppers Crossing
22518,Johnson Ave/Barber Dr (Hoppers Crossing),-37.87159054,144.6771959,3,167,Hoppers Crossing
22519,McKenzie Cres/Barber Dr (Hoppers Crossing),-37.87411892,144.6765481,3,167,Hoppers Crossing
22520,Newbury St/Rosella Ave (Werribee),-37.8886117,144.6707598,3,161,Werribee
22521,St Benedicts School/Warrigal Rd (Camberwell),-37.84870309,145.095837,3,766,Camberwell
22522,St Benedicts School/Warrigal Rd (Camberwell),-37.84870309,145.095837,3,903,Camberwell
22523,Newbury St/Rosella Ave (Werribee),-37.88866033,144.6709401,3,161,Werribee
22524,Osprey St/Rosella Ave (Werribee),-37.88603544,144.6680781,3,161,Werribee
22525,Jay Ct/Rosella Ave (Werribee),-37.88531206,144.6679531,3,161,Werribee
22526,Cassowary Ave/Rosella Ave (Werribee),-37.8832804,144.6681991,3,161,Werribee
22527,Cassowary Ave/Rosella Ave (Werribee),-37.8835688,144.6682014,3,161,Werribee
22528,Hogans Rd/Derrimut Rd (Hoppers Crossing),-37.86168554,144.6858043,3,170,Hoppers Crossing
22529,Hogans Rd/Derrimut Rd (Hoppers Crossing),-37.86168554,144.6858043,3,945,Hoppers Crossing
22530,Hogans Rd/Derrimut Rd (Hoppers Crossing),-37.86201339,144.6855213,3,170,Hoppers Crossing
22531,Hogans Rd/Derrimut Rd (Hoppers Crossing),-37.86201339,144.6855213,3,945,Hoppers Crossing
22532,Country Fire Authority/115 Derrimut Rd (Hoppers Crossing),-37.88211093,144.6819815,3,170,Werribee
22533,Werribee Seventh Day Adventist Church/Derrimut Rd (Werribee),-37.88949367,144.680738,3,170,Werribee
22534,Barber Dr/Heaths Rd (Hoppers Crossing),-37.87696788,144.6761629,3,166,Werribee
22535,Barber Dr/Heaths Rd (Hoppers Crossing),-37.87696788,144.6761629,3,181,Werribee
22536,St Benedicts School/Warrigal Rd (Burwood),-37.84878637,145.0959713,3,766,Burwood
22537,St Benedicts School/Warrigal Rd (Burwood),-37.84878637,145.0959713,3,903,Burwood
22538,Willsmere Shopping Centre/Willsmere Rd (Kew),-37.79554177,145.0360239,3,200,Kew
22539,Willsmere Shopping Centre/Willsmere Rd (Kew),-37.79554177,145.0360239,3,207,Kew
22540,Hoppers Crossing Veterinary Clinic & Hospital/Barber Dr (Hoppers Crossing),-37.87012714,144.6834144,3,167,Hoppers Crossing
22541,Rippleside Tce/Derrimut Rd (Tarneit),-37.84657415,144.6885838,3,150,Tarneit
22542,Rippleside Tce/Derrimut Rd (Tarneit),-37.84657415,144.6885838,3,170,Tarneit
22543,Rippleside Tce/Derrimut Rd (Tarneit),-37.84657415,144.6885838,3,945,Tarneit
22544,Watagan St/Derrimut Rd (Tarneit),-37.84009748,144.6896269,3,150,Tarneit
22545,Watagan St/Derrimut Rd (Tarneit),-37.84009748,144.6896269,3,151,Tarneit
22546,Watagan St/Derrimut Rd (Tarneit),-37.84009748,144.6896269,3,167,Tarneit
22547,Watagan St/Derrimut Rd (Tarneit),-37.84009748,144.6896269,3,170,Tarneit
22548,Watagan St/Derrimut Rd (Tarneit),-37.84002489,144.6900609,3,150,Tarneit
22549,Watagan St/Derrimut Rd (Tarneit),-37.84002489,144.6900609,3,151,Tarneit
22550,Watagan St/Derrimut Rd (Tarneit),-37.84002489,144.6900609,3,170,Tarneit
22551,Tarneit Central SC/Derrimut Rd (Tarneit),-37.83700429,144.6904279,3,150,Tarneit
22552,Tarneit Central SC/Derrimut Rd (Tarneit),-37.83700429,144.6904279,3,151,Tarneit
22553,Tarneit Central SC/Derrimut Rd (Tarneit),-37.83700429,144.6904279,3,167,Tarneit
22554,Tarneit Central SC/Derrimut Rd (Tarneit),-37.83700429,144.6904279,3,170,Tarneit
22555,Tarneit Central SC/Derrimut Rd (Tarneit),-37.83717107,144.6906613,3,150,Tarneit
22556,Tarneit Central SC/Derrimut Rd (Tarneit),-37.83717107,144.6906613,3,151,Tarneit
22557,Tarneit Central SC/Derrimut Rd (Tarneit),-37.83717107,144.6906613,3,167,Tarneit
22558,Tarneit Central SC/Derrimut Rd (Tarneit),-37.83717107,144.6906613,3,170,Tarneit
22559,Bindowan Dr/Derrimut Rd (Hoppers Crossing),-37.85333453,144.6873043,3,170,Hoppers Crossing
22560,Bindowan Dr/Derrimut Rd (Hoppers Crossing),-37.85340278,144.687109,3,170,Hoppers Crossing
22561,Sycamore St/Derrimut Rd (Hoppers Crossing),-37.85801224,144.6864307,3,170,Hoppers Crossing
22562,Bronson Cct/Derrimut Rd (Hoppers Crossing),-37.85977335,144.686171,3,170,Hoppers Crossing
22563,Bronson Cct/Derrimut Rd (Hoppers Crossing),-37.85949983,144.6860091,3,170,Hoppers Crossing
22564,Heathdale Christian College/Derrimut Rd (Hoppers Crossing),-37.88026561,144.6825397,3,161,Hoppers Crossing
22565,Heathdale Christian College/Derrimut Rd (Hoppers Crossing),-37.88026561,144.6825397,3,170,Hoppers Crossing
22566,Heathdale Christian College/Derrimut Rd (Hoppers Crossing),-37.87994616,144.6823337,3,161,Werribee
22567,Heathdale Christian College/Derrimut Rd (Hoppers Crossing),-37.87994616,144.6823337,3,170,Werribee
22568,Kookaburra Ave/Derrimut Rd (Hoppers Crossing),-37.8858607,144.6815797,3,170,Hoppers Crossing
22569,Kookaburra Ave/Derrimut Rd (Hoppers Crossing),-37.88592872,144.6813729,3,170,Werribee
22570,Derrimut Rd/Railway Ave (Werribee),-37.89217173,144.6780841,3,170,Werribee
22571,Derrimut Rd/Railway Ave (Werribee),-37.89196639,144.6781815,3,170,Werribee
22572,Cemetery Rd/Railway Ave (Werribee),-37.89360474,144.6744458,3,170,Werribee
22573,Cemetery Rd/Railway Ave (Werribee),-37.89352122,144.6743233,3,170,Werribee
22574,Conquest Dr/Railway Ave (Werribee),-37.89534114,144.6702065,3,170,Werribee
22575,Conquest Dr/Railway Ave (Werribee),-37.89521348,144.6701309,3,170,Werribee
22576,Edgar St/Ballan Rd (Werribee),-37.89993076,144.645009,3,190,Werribee
22577,Edgar St/Ballan Rd (Werribee),-37.89991776,144.6452596,3,190,Werribee
22578,Hooker Rd/Ballan Rd (Werribee),-37.8961251,144.6376707,3,190,Werribee
22579,Kimberley Rd/Ballan Rd (Werribee),-37.89522987,144.6357207,3,190,Werribee
