Address,Business.Type,Latitude,Longitude,Name.of.Business,Phone.Number,Suburb
"31 Melaleuca Dr, Clarinda VIC 3169, Australia",,-37.927677,145.10626499999998,Kingston Family Day Care Centre,,Clarinda
"1222 Centre Rd, Clarinda VIC 3169, Australia",,-37.927389,145.107271,Kindy Patch Clarinda,,Clarinda
"20 Rosewall Pl, Clarinda VIC 3169, Australia",,-37.937431,145.106997,Active Explorers Family Day Care,,Clarinda
"4 Fry Ct, Clarinda VIC 3169, Australia",,-37.945127,145.111726,Little Brians Family Day Care,,Clarinda
"2 Grattan St, Carlton VIC 3053, Australia",,-37.800728,144.96961399999998,Lemon Tree Children's Centre,,Carlton
"427 Cardigan St, Carlton VIC 3053, Australia",,-37.7960765,144.9658311,MUFC Child Care Centre,,Carlton
"856 Swanston St, Carlton VIC 3053, Australia",,-37.796245,144.965021,Swanston Street Children's Centre,,Carlton
"65 Station St, Carlton VIC 3053, Australia",,-37.796071000000005,144.974091,Tommaso Fiaschi Child Care Centre,,Carlton
"483 Drummond St, Carlton VIC 3053, Australia",,-37.7939032,144.9694346,Central Carlton Childrens Centre,,Carlton
"17-25 Lygon St, Carlton VIC 3053, Australia",,-37.806385600000006,144.9656995,Rmit - City Campus Children's Centre,,Carlton
"Journey Ave, Doreen VIC 3754, Australia",,-37.613331,145.12713200000002,Whittlesea Council Family Day Care- Doreen,,Doreen
"2/4 Orchard Rd, Doreen VIC 3754, Australia",,-37.6127072,145.136187,Butterflies Childcare & Early Learning Centre - Doreen,,Doreen
"10 Delaney Rise, Doreen VIC 3754, Australia",,-37.5997092,145.1356429,Childcare Carole's Family Daycare Doreen,,Doreen
"8 Delaney Rise, Doreen VIC 3754, Australia",,-37.5998296,145.13564340000002,Anne's Family Day Care,,Doreen
"11 Aspect Dr, Doreen VIC 3754, Australia",,-37.602141499999995,145.1135189,Bassetts Road Early Learning Centre,,Doreen
"Bernard St, Doreen VIC 3754, Australia",,-37.599345,145.132407,Katie Sanderson Family Day Care,,Doreen
"110 Hazel Glen Dr, Doreen VIC 3754, Australia",,-37.5865452,145.1259257,Laurimar Kindergarten,,Doreen
"107 Flaxen Hills Rd, Doreen VIC 3754, Australia",,-37.582958700000006,145.132386,AMANDAS FAMILY DAYCARE,,Doreen
"1 Montville St, Doreen VIC 3754, Australia",,-37.5850213,145.1248296,Em's Family Daycare,,Doreen
"9 Bulimba Dr, Doreen VIC 3754, Australia",,-37.585928100000004,145.12570269999998,Little Flyers - Laurimar Township,,Doreen
"35 Flaxen Hills Rd, Doreen VIC 3754, Australia",,-37.579372,145.13721999999999,Little Flyers - Laurimar Child Care & Early Learning,,Doreen
"66 Merredin Circuit, Doreen VIC 3754, Australia",,-37.5769678,145.12257150000002,Happy Campers Family Day Care,,Doreen
"Journey Ave, Doreen VIC 3754, Australia",,-37.613331,145.12713200000002,Whittlesea Council Family Day Care- Doreen,,Doreen
"2/4 Orchard Rd, Doreen VIC 3754, Australia",,-37.6127072,145.136187,Butterflies Childcare & Early Learning Centre - Doreen,,Doreen
"10 Delaney Rise, Doreen VIC 3754, Australia",,-37.5997092,145.1356429,Childcare Carole's Family Daycare Doreen,,Doreen
"8 Delaney Rise, Doreen VIC 3754, Australia",,-37.5998296,145.13564340000002,Anne's Family Day Care,,Doreen
"11 Aspect Dr, Doreen VIC 3754, Australia",,-37.602141499999995,145.1135189,Bassetts Road Early Learning Centre,,Doreen
"Bernard St, Doreen VIC 3754, Australia",,-37.599345,145.132407,Katie Sanderson Family Day Care,,Doreen
"110 Hazel Glen Dr, Doreen VIC 3754, Australia",,-37.5865452,145.1259257,Laurimar Kindergarten,,Doreen
"107 Flaxen Hills Rd, Doreen VIC 3754, Australia",,-37.582958700000006,145.132386,AMANDAS FAMILY DAYCARE,,Doreen
"1 Montville St, Doreen VIC 3754, Australia",,-37.5850213,145.1248296,Em's Family Daycare,,Doreen
"9 Bulimba Dr, Doreen VIC 3754, Australia",,-37.585928100000004,145.12570269999998,Little Flyers - Laurimar Township,,Doreen
"35 Flaxen Hills Rd, Doreen VIC 3754, Australia",,-37.579372,145.13721999999999,Little Flyers - Laurimar Child Care & Early Learning,,Doreen
"66 Merredin Circuit, Doreen VIC 3754, Australia",,-37.5769678,145.12257150000002,Happy Campers Family Day Care,,Doreen
"560 Station St, Carrum VIC 3197, Australia",,-38.081675399999995,145.1248532,Hope Early Learning Centre,,Carrum Lakes
"Walkers Rd & Dyson Rd, Carrum VIC 3197, Australia",,-38.076451,145.12981399999998,Rene Anderson Kindergarten,,Carrum Lakes
"A, 24 Graham Rd, Carrum VIC 3197, Australia",,-38.0761307,145.1316073,Carrum Family and Children's Centre,,Carrum Lakes
"A, 24 Graham Rd, Carrum VIC 3197, Australia",,-38.0761307,145.1316073,Carrum Family and Children's Centre,,Carrum Lakes
"106 McLeod Rd, Carrum VIC 3197, Australia",,-38.072611,145.133845,Patterson Lakes World of Learning,,Carrum Lakes
"2-4 Old Wells Rd, Patterson Lakes VIC 3197, Australia",,-38.0716703,145.1496311,Our Learning Steps Childcare and Kindergarten,,Carrum Lakes
"2 Darebin Pl, Caroline Springs VIC 3023, Australia",,-37.748376,144.73857900000002,Wirrigirri Preschool,,Caroline Springs
"9/12 Federation Way, Caroline Springs VIC 3023, Australia",,-37.7460549,144.7365467,Chicho Family Day Care,,Caroline Springs
"21-24 Federation Way, Caroline Springs VIC 3023, Australia",,-37.746625,144.7366101,Brookside Early Learning,,Caroline Springs
"17 Federation Way, Caroline Springs VIC 3023, Australia",,-37.7466544,144.7368426,Brookside Preschool,,Caroline Springs
"5 Stevenson Cres, Caroline Springs VIC 3023, Australia",,-37.74582589999999,144.7390215,Early Discoveries Pre-School,,Caroline Springs
"1 The Crossing, Caroline Springs VIC 3023, Australia",,-37.7357071,144.73935759999998,Little Flyers - Caroline Springs,,Caroline Springs
"The Crossing, Caroline Springs VIC 3023, Australia",,-37.7351356,144.7378671,World4Kids,,Caroline Springs
"15 Caesia Way, Caroline Springs VIC 3023, Australia",,-37.7380153,144.7457294,Meek Family Day Care,,Caroline Springs
"80 Copperfield Dr, Delahey VIC 3037, Australia",,-37.717180299999995,144.7718731,Copperfields Preschool,,Delahey
"79 Goldsmith Ave, Delahey VIC 3037, Australia",,-37.719981700000005,144.7712876,K8T Family Day Care,,Delahey
"13 Grant Ave, Gisborne VIC 3437, Australia",,-37.493374200000005,144.5959399,Gisborne Kindergarten,,Gisborne
"8 Swinburne Ave, Gisborne VIC 3437, Australia",,-37.476335,144.585555,Swinburne Avenue Children's Centre Gisborne,,Gisborne
"152 Pakington St, Kew VIC 3101, Australia",,-37.7962622,145.03639630000004,North Kew Kindergarten Inc.,,Kew
"12 Selbourne Rd, Kew VIC 3101, Australia",,-37.811169799999995,145.0397082,Early Childhood Centre,,Kew
"31 Stawell St, Kew VIC 3101, Australia",,-37.8049723,145.02349180000002,Studley Park Kindergarten,,Kew
"35 Cotham Rd, Kew VIC 3101, Australia",,-37.8068391,145.0330169,Mulan Education,,Kew
"16A Argyle Rd, Kew VIC 3101, Australia",,-37.803742,145.051369,JJ McMahon Memorial Kindergarten,,Kew
"305 Barkers Rd, Kew VIC 3101, Australia",,-37.815244,145.044669,Malin Friends Nursery & Kindergarten,,Kew
"207 Barkers Rd, Kew VIC 3101, Australia",,-37.814564700000005,145.04031369999998,MLC Kindergarten,,Kew
"2 Nolan Ave, Kew VIC 3101, Australia",,-37.805160799999996,145.01187190000002,Xavier College - Burke Hall Early Years,,Kew
"102 Princess St, Kew VIC 3101, Australia",,-37.80096339999999,145.0303073,Peppercorn Early Learning Centre,,Kew
"14 Moorland Rd, Cairnlea VIC 3023, Australia",,-37.7488657,144.7812822,Pink Lotus Family Day Care Services Scheme,,Cairnlea
"100 Furlong Rd, Cairnlea VIC 3023, Australia",,-37.758578,144.789808,Butterfly Family Day Care,,Cairnlea
"3 Millstream Circuit, Cairnlea VIC 3023, Australia",,-37.748499,144.779498,Minh Cairnlea Family Day Care,,Cairnlea
"14 Newhaven Way, Cairnlea VIC 3023, Australia",,-37.747816,144.782163,HT family day care,,Cairnlea
"14 Moorland Rd, Cairnlea VIC 3023, Australia",,-37.7488657,144.7812822,Pink Lotus Family Day Care Services Scheme,,Cairnlea
"123 Cairnlea Dr, Cairnlea VIC 3023, Australia",,-37.754928799999995,144.7915843,Tiffany Family Day Care,,Cairnlea
"Suite 7A, 100 Furlong Road, Corner of Carmody Dr, Cairnlea VIC 3023, Australia",,-37.7581174,144.7899634,Shine Family Day Care,,Ivanhoe
"59 Carmody Dr, Cairnlea VIC 3023, Australia",,-37.7583608,144.78782819999998,Carmody Drive Kindergarten,,Ivanhoe
"80 Carmody Dr, Cairnlea VIC 3023, Australia",,-37.7590339,144.78887749999998,Cairnlea Kindy and Childcare Centre,,Ivanhoe
"100 Furlong Rd, Cairnlea VIC 3023, Australia",,-37.758578,144.789808,Butterfly Family Day Care,,Ivanhoe
"125 Morris Rd, Upwey VIC 3158, Australia",,-37.916725,145.322243,Upwey South Preschool,,Upwey - Tecoma
"Kennedy St, Keilor VIC 3036, Australia",,-37.7194571,144.8340899,Keilor Village Preschool,,Keilor
"St Augustines Primary School, Augustines Way, Keilor VIC 3036, Australia",,-37.7109879,144.82014119999997,World4Kids Before & After Care Program (St Augustines),,Keilor
"11A Parramatta Rd, Keilor VIC 3036, Australia",,-37.7154758,144.8229779,Keilor Gatehouse Preschool,,Keilor
"910 Old Calder Hwy Service Rd, Keilor VIC 3036, Australia",,-37.7030501,144.80313180000002,Great Beginnings Keilor,,Keilor
"100 Rosanna Rd, Heidelberg VIC 3084, Australia",,-37.74967,145.071058,Heidelberg Mothers Love Family Day Care,,Heidelberg - Rosanna
"145 Studley Rd, Heidelberg VIC 3084, Australia",,-37.7569708,145.0601577,Austin Child Care Centre,,Heidelberg - Rosanna
"4 Orient Pl, Heidelberg VIC 3084, Australia",,-37.757208,145.0628471,Heidelberg Preschool,,Heidelberg - Rosanna
"26-28 Nettle Dr, Hallam VIC 3803, Australia",,-38.002462,145.28179699999998,Hallam Gardens Childrens Centre,,Hallam
"30 Harmer Rd, Hallam VIC 3803, Australia",,-38.000996,145.25858180000003,Hallam Kindergarten,,Hallam
"456 Springfield Rd, Mitcham VIC 3132, Australia",,-37.8080937,145.19211330000002,Tinkabell Early Learning Centre,,Mitcham
"5 Purches St, Mitcham VIC 3132, Australia",,-37.820043,145.208987,Mothers Love Family Day Care Services,,Mitcham
"3 Rupert St, Mitcham VIC 3132, Australia",,-37.82063,145.198624,Rangeview Pre-School Centre,,Mitcham
"37 Lucknow St, Mitcham VIC 3132, Australia",,-37.8237047,145.19194,Lucknow Street Children's Services Centre,,Mitcham
"12 Purches St, Mitcham VIC 3132, Australia",,-37.8204814,145.20848600000002,Heatherdale PreSchool,,Ringwood North
"6A Holyrood Cres, Ringwood North VIC 3134, Australia",,-37.792747,145.248712,Oban Preschool,,Ringwood North
"30 Tortice Dr, Ringwood North VIC 3134, Australia",,-37.78565379999999,145.240391,Ellie V. Pullin Pre-School,,Ringwood North
"239 Warrandyte Rd, Park Orchards VIC 3138, Australia",,-37.789445,145.23563000000001,The Learning Sanctuary Park Orchards,,Ringwood North
"120 Oban Rd, Ringwood North VIC 3134, Australia",,-37.7934496,145.23725080000003,Holy Spirit Community Outside School Hours Care,,Ringwood North
"Athelstane Dr, Ringwood North VIC 3134, Australia",,-37.791177399999995,145.228854,Sarah's Family Day Care,,Ringwood North
"70 Lockhart Rd, Ringwood North VIC 3134, Australia",,-37.795793100000004,145.226442,North Ringwood Pre-School,,Ringwood North
"12 Stables Circuit,, Doncaster VIC 3108, Australia",,-37.787,145.124,M Family Day care,,Doncaster
"Suite 1003/619 Doncaster Rd, Doncaster VIC 3108, Australia",,-37.785488,145.126181,Kimmba Play School - Westfield Doncaster,,Doncaster
"205/13-15 Goodson St, Doncaster VIC 3108, Australia",,-37.7850721,145.128173,Happy Campers Family Day Care,,Doncaster
"Level 4, Suite 4002 Westfield Shopping Centre (Office Tower, 619 Doncaster Rd, Doncaster VIC 3108, Australia",,-37.783828,145.12723200000002,Shichida Early Childhood Learning Centre at Doncaster,,Doncaster
"11a/687 Doncaster Rd, Doncaster VIC 3108, Australia",,-37.7868976,145.13112980000002,Doncaster Kindergarten Assoc Inc.,,Doncaster
"18 Studley St, Doncaster VIC 3108, Australia",,-37.781866799999996,145.1132934,Doncaster Park Kindergarten,,Doncaster
"81 George St, Doncaster East VIC 3109, Australia",,-37.781156,145.153648,Mykidz Early Learning Centre PTY LTD,,Doncaster
"53 Victoria St, Doncaster VIC 3108, Australia",,-37.781713,145.144239,Doncaster Gardens Preschool,,Doncaster
"2 Rae Ave, Edithvale VIC 3196, Australia",,-38.0359429,145.1080358,Elite Early Childhood Services,,Edithvale - Aspendale
"29 Fraser Ave, Edithvale VIC 3196, Australia",,-38.0394977,145.11279050000002,Edithvale Preschool,,Edithvale - Aspendale
"70/80 Hanmer St, Williamstwon VIC 3016, Australia",,-37.866096,144.903091,Kids By The Bay Children's Centre - Williamstown,,Williamstown
"105 Ferguson St, Williamstown VIC 3016, Australia",,-37.858971000000004,144.89575200000002,Robina Scott Kindergarten,,Williamstown
"164 Ferguson St, Williamstown VIC 3016, Australia",,-37.857999799999995,144.8917814,Reading Bees Williamstown,,Williamstown
"19-23 Power St, Williamstown VIC 3016, Australia",,-37.856133,144.888858,Only About Children Williamstown,,Williamstown
"4/199 Champion Rd, Newport VIC 3016, Australia",,-37.849678000000004,144.8746311,GymbaROO Williamstown,,Williamstown
"Spencer St, Nunawading VIC 3131, Australia",,-37.807614,145.17721,Ezra's Playhouse,,Nunawading
"Kett St, Nunawading VIC 3131, Australia",,-37.8049862,145.1711364,Warekila Preschool,,Nunawading
"124/128 Mickleham Rd, Tullamarine VIC 3043, Australia",,-37.695576700000004,144.8818886,Mickleham Road Early Learning Centre,,Tullamarine
"31 Dawson St, Brunswick VIC 3056, Australia",,-37.7714504,144.9570305,Dawson Street Children's Co-operative,,Tullamarine
"189 S Centre Rd, Tullamarine VIC 3043, Australia",,-37.7049701,144.85870380000003,Bimbi Day Care,,Tullamarine
"189 S Centre Rd, Tullamarine VIC 3043, Australia",,-37.70567,144.858138,WonderKindy,,Tullamarine
"318 Hope St, Brunswick West VIC 3055, Australia",,-37.761158,144.938812,Hope St Childrens Centre,,Brunswick West
"9 Mariemont Ave, Wantirna VIC 3152, Australia",,-37.855604,145.236744,Mariemont Pre-School,,Wantirna
"40 Birchfield Cres, Wantirna VIC 3152, Australia",,-37.862543,145.232551,Billoo Park PRE-School Inc.,,Wantirna
"7 Alkira Ct, Wantirna VIC 3152, Australia",,-37.86006210000001,145.22052639999998,LaNature Kids Family Day Care,,Wantirna
"51 Templeton St, Wantirna VIC 3152, Australia",,-37.861141100000005,145.2260399,Templeton Orchards Preschool,,Wantirna
"187 Canterbury Rd, Bayswater North VIC 3153, Australia",,-37.8285163,145.2827106,Nido Early School,,Bayswater North
"17 Wonthulong Dr, Bayswater North VIC 3153, Australia",,-37.82949,145.30021499999998,Bayswater North Kindergarten,,Bayswater North
"2 Norfolk St, Yarraville VIC 3013, Australia",,-37.8203533,144.8925751,Yarraville Community Kindergarten Inc.,,Yarraville
"107 Gamon St, Yarraville VIC 3013, Australia",,-37.811916499999995,144.8897808,The Learning Sanctuary Yarraville,,Yarraville
"60A Bishop St, Yarraville VIC 3013, Australia",,-37.813081,144.87448899999998,Merriwa Kindergarten Inc.,,Yarraville
"62/12 Holland Ct, Flemington VIC 3031, Australia",,-37.7883026,144.93458669999998,Kids Lenning Family Day Care,,Flemington
"2 Merlyn St, Maribyrnong VIC 3032, Australia",,-37.783803000000006,144.885984,Giang Family Day Care Services,,Maribyrnong
"22 Waterford Ave, Maribyrnong VIC 3032, Australia",,-37.772667999999996,144.87797,Lucky5 family day care,,Maribyrnong
"6 Wests Rd, Maribyrnong VIC 3032, Australia",,-37.772943,144.881939,Maribyrnong River Childrens Centre,,Maribyrnong
"5 Warrs Rd, Maribyrnong VIC 3032, Australia",,-37.769773,144.8923566,Maribyrnong Kindergarten,,Maribyrnong
"461 Gordon St, Maribyrnong VIC 3032, Australia",,-37.786905,144.890669,Nahid's Family Day Care,,Maribyrnong
"27 Lakeside Cres, Maribyrnong VIC 3032, Australia",,-37.7843854,144.89998390000002,Pretty Dove Family Day Care Service,,Maribyrnong
"318-320 Springvale Rd, Donvale VIC 3111, Australia",,-37.793969,145.179464,Nido Early School,,Donvale Orchards	
"29 Lookover Rd, Donvale VIC 3111, Australia",,-37.8000186,145.2129722,Samia Family Day Care,,Donvale Orchards	
"26 Bradford Ave, Greenvale VIC 3059, Australia",,-37.6391871,144.88722080000002,Bradford Avenue Preschool,,Greenvale - Bulla
"895 Toorak Rd, Camberwell VIC 3124, Australia",,-37.845465000000004,145.055745,Tiggers Child Care Centre & Kindergarten,,Camberwell
"51 Seymour Grove, Camberwell VIC 3124, Australia",,-37.835938,145.057449,Samanthas Child Care Centre & Kindergarten,,Camberwell
"Judd St, Camberwell VIC 3124, Australia",,-37.83676,145.064699,Camberwell Family Day Care,,Camberwell
"163B Wattle Valley Rd, Camberwell VIC 3124, Australia",,-37.8423025,145.07962880000002,St Dunstan's Anglican Kindergarten,,Camberwell
"Fordham Ave, Camberwell VIC 3124, Australia",,-37.8480531,145.078303,Enchanted Blossoms Family Daycare,,Camberwell
"171 Through Rd, Camberwell VIC 3124, Australia",,-37.8363687,145.0933719,Through Road Early Learning,,Camberwell
"675 Burke Rd, Camberwell VIC 3124, Australia",,-37.8335347,145.056157,Little Learners ELC,,Camberwell
"263 Centre Rd, Bentleigh VIC 3204, Australia",,-37.917277,145.031427,Roseberry House Early Learning Centre,,Bentleigh - McKinnon
"21 Patterson Rd, Bentleigh VIC 3204, Australia",,-37.924807,145.029902,Bentleigh West Kindergarten Inc.,,Bentleigh - McKinnon
"143 Jasper Rd, Bentleigh VIC 3204, Australia",,-37.921418,145.0410856,Buddies Early Learning Centre,,Bentleigh - McKinnon
"92 Rocklea Rd, Bulleen VIC 3105, Australia",,-37.770952,145.08811,Yarraleen Preschool,,Bulleen
"5 Derreck Ave, Bulleen VIC 3105, Australia",,-37.765443,145.090583,Bulleen Preschool,,Bulleen
"1-3 Estelle St, Bulleen VIC 3105, Australia",,-37.7790805,145.0889542,Kalker Montessori Centre,,Bulleen
"3 Vista St, Bulleen VIC 3105, Australia",,-37.777691,145.103136,Vista Valley Kindergarten,,Bulleen
"51A Truganini Rd, Carnegie VIC 3163, Australia",,-37.890152,145.05498300000002,GEKA Carnegie Kindergarten,,Carnegie
"22 Margaret St, Carnegie VIC 3163, Australia",,-37.891493,145.063473,Anita Family Daycare,,Carnegie
"83 Oakleigh Rd, Carnegie VIC 3163, Australia",,-37.898807,145.053187,Glen Eira Pre-School & Child Care Centre,,Carnegie
"1/95 Oakleigh Rd, Carnegie, Melbourne VIC 3163, Australia",,-37.898941,145.054318,Denise's Family Day Care,,Carnegie
"22 Margaret St, Carnegie VIC 3163, Australia",,-37.891493,145.063473,Anita Family Daycare,,Carnegie
"13 Stubbs St, Kensington VIC 3031, Australia",,-37.789948200000005,144.9361058,Best Family Day Care,,Kensington
"10 Ti-Tree Dr, Doveton VIC 3177, Australia",,-37.990929799999996,145.2411768,Connections UnitingCare,,Doveton
"29 Autumn Pl, Doveton VIC 3177, Australia",,-37.994997999999995,145.239229,Autumn Place Kindergarten,,Doveton
"16 Aberdeen Dr, Lilydale VIC 3140, Australia",,-37.765799,145.36303909999998,Noodles Family Day Care,,Lilydale - Coldstream
"Erldunda Ct, Lilydale VIC 3140, Australia",,-37.7482665,145.339436,Lilydale North Preschool,,Lilydale - Coldstream
"35-37 Cave Hill Rd, Lilydale VIC 3140, Australia",,-37.756909,145.3427467,Grand Oaks Early Learning Centre,,Lilydale - Coldstream
"8 Comic Ct, Lilydale VIC 3140, Australia",,-37.743021899999995,145.34777319999998,Annabelle's Family Day Care,,Lilydale - Coldstream
"Glencoe Place, Lilydale VIC 3140, Australia",,-37.740984999999995,145.349121,Kelly's Family Day Care,,Lilydale - Coldstream
"80 Clarke St, Lilydale VIC 3140, Australia",,-37.751371999999996,145.35367,Robyn's Family Daycare,,Lilydale - Coldstream
"Corner Castella Street and Chapel Street, Castella St, Lilydale VIC 3140, Australia",,-37.7552945,145.35389709999998,Lilydale Pre School Centre Inc,,Lilydale - Coldstream
"34 North Rd, Lilydale VIC 3140, Australia",,-37.756615000000004,145.365274,Childrens Club,,Lilydale - Coldstream
"C/103/50 Dow St, Port Melbourne VIC 3207, Australia",,-37.8434095,144.93989069999998,Top Nanny,,Port Melbourne
"77 Bay St, Port Melbourne VIC 3207, Australia",,-37.84107,144.939434,Little Patch ELC - Port Melbourne,,Port Melbourne
"5 Ingles St, Port Melbourne VIC 3207, Australia",,-37.8348627,144.9475679,Ingles Street Early Learning Centre & Kindergarten,,Port Melbourne
"525 Williamstown Rd, Port Melbourne VIC 3207, Australia",,-37.830634100000005,144.9424155,Reading Bees Port Melbourne,,Port Melbourne
"2 Roslyn Park Dr, Melton VIC 3337, Australia",,-37.664148299999994,144.57167230000002,Melton Early Learning Centre,,Melton
"8 Sherwin Ct, Melton VIC 3337, Australia",,-37.682202399999994,144.6063036,Paisley Park Early Learning Centre Melton,,Melton
"31-33 Unitt St, Melton VIC 3337, Australia",,-37.681978,144.58481799999998,Melton Early Learning Kinders,,Melton
"221 Coburns Rd, Melton VIC 3337, Australia",,-37.679216499999995,144.5686081,Early Learning Child Care & Kindergarten,,Melton
"237 Station Rd, Melton VIC 3337, Australia",,-37.6864271,144.57726499999998,Melton Central Kindergarten,,Melton
"7 Reserve Rd, Melton VIC 3337, Australia",,-37.6858061,144.5964409,Niño Early Learning Adventures - Melton,,Melton
"158-192 Centenary Ave, Kurunjang VIC 3337, Australia",,-37.673187299999995,144.5768583,Goodstart Early Learning Melton - Centenary Avenue,,Melton
"47 Walkers Rd, Mount Eliza VIC 3930, Australia",,-38.188798999999996,145.103693,Walkers Road Preschool,,Mount Eliza
"313 Canadian Bay Rd, Mount Eliza VIC 3930, Australia",,-38.1963421,145.0997059,Woodlands Early Learning Centre,,Mount Eliza
"187 Dendy St, Brighton East VIC 3187, Australia",,-37.921746999999996,145.015579,St Mary's Pre-School Centre,,Brighton East
"761 Nepean Hwy, Brighton East VIC 3187, Australia",,-37.919393299999996,145.02213989999998,Explorers Early Learning - Brighton East,,Brighton East
"741 Hawthorn Rd, Brighton East VIC 3187, Australia",,-37.9117963,145.0177758,Melbourne Montessori School,,Brighton East
"125/127 Centre Rd, Brighton East VIC 3187, Australia",,-37.916177000000005,145.021305,Bambini Early Learning Centre Brighton East,,Brighton East
"1 Palmer Ave, Brighton East VIC 3187, Australia",,-37.911315,145.014723,Hurlingham Preschool,,Brighton East
"Fitzroy VIC 3065, Australia",,-37.8020849,144.98031740000002,St.Josephs Kindergarten,,Fitzroy
"Level 3/145 Smith St, Fitzroy VIC 3066, Australia",,-37.8045674,144.98299880000002,KU Children's Services Victoria Office,,Fitzroy
"23 John St, Fitzroy VIC 3065, Australia",,-37.8007417,144.9763208,John Street Community Early Childhood Co-op,,Fitzroy
"19 Bellbrae Ct, Meadow Heights VIC 3048, Australia",,-37.657718,144.916681,Bellbrae Preschool,,Meadow Heights
"12-16 Tarcoola Ave, Coolaroo VIC 3048, Australia",,-37.648461600000005,144.9243889,Tarcoola Preschool,,Meadow Heights
"44 Station Rd, Melton South VIC 3338, Australia",,-37.6988921,144.5761945,Happy Children & Early Learning Centre,,Melton South
"35 Exford Rd, Melton South VIC 3338, Australia",,-37.7058376,144.5744725,Mt Carberry Preschool,,Melton South
"54 Wilson Rd, Melton South VIC 3338, Australia",,-37.7080206,144.5665095,Al Iman College - Early Learning Centre,,Melton South
"260 Bridge Rd, Melton South VIC 3338, Australia",,-37.7157334,144.5885496,Bridge Road Kindergarten,,Melton South
"1 Ladbroke St, Melton South VIC 3338, Australia",,-37.71642070000001,144.5955967,Aspire Childcare Atherstone Estate,,Melton South
"54 Wilson Rd, Melton South VIC 3338, Australia",,-37.7080206,144.5665095,Al Iman College - Early Learning Centre,,Melton South
"34 Hakea St, Templestowe VIC 3106, Australia",,-37.757374,145.1337542,Yarra Valley Preschool,,Templestowe
"u1/122 Atkinson St, Templestowe VIC 3106, Australia",,-37.755337,145.132721,Happy Campers Family Day care,,Templestowe
"239 Foote St, Templestowe VIC 3106, Australia",,-37.7598409,145.1382436,Villa Bambini Early Learning Centre Templestowe,,Templestowe
"27 Chippendale Ct, Templestowe VIC 3106, Australia",,-37.768989700000006,145.1427353,Sun's House,,Templestowe
"3 Swilk St, Templestowe VIC 3106, Australia",,-37.756471399999995,145.1242302,Templestowe Preschool,,Templestowe
"5/12 Glenmanor Cl, Templestowe VIC 3106, Australia",,-37.7606533,145.1665246,A PLACE 2B Family Day Care (Mothers love child care group),,Templestowe
"Ring Rd, Bundoora VIC 3083, Australia",,-37.722303000000004,145.05453290000003,La Trobe University Community Children's Centre,,Bundoora
"10 The Rameo, Bundoora VIC 3083, Australia",,-37.69717429999999,145.0718432,Warrawee Park Preschool,,Bundoora
"18/20 Karl Ct, Bundoora VIC 3083, Australia",,-37.705249,145.05377099999998,Goodstart Early Learning Bundoora - Karl Court,,Bundoora
"1A Edward St, Bundoora VIC 3083, Australia",,-37.6987914,145.053474,Edward Street Pre-School,,Bundoora
"151 McLeans Rd, Bundoora VIC 3083, Australia",,-37.6947766,145.0455017,Mcleans Road Kindergarten Inc.,,Bundoora
"14 Scholar Dr, Bundoora VIC 3083, Australia",,-37.6841445,145.07315659999998,Story House Early Learning Bundoora (2),,Bundoora
"20 Noorong Ave, Bundoora VIC 3083, Australia",,-37.704004100000006,145.0633425,Bundoora Pre-School,,Bundoora
"15/25 N Circular Rd, Gladstone Park VIC 3043, Australia",,-37.682961,144.888513,YMCA Children's Services,,Gladstone Park - Westmeadows
"9-11 Claredale Ave, Gladstone Park VIC 3043, Australia",,-37.682442,144.89411,Farm Ridge Preschool,,Gladstone Park - Westmeadows
"12 Christine St, Blackburn South VIC 3130, Australia",,-37.841025,145.135977,Mothers Love Family Day Care,,Blackburn South
"38 Edinburgh Rd, Blackburn South VIC 3130, Australia",,-37.8373919,145.14214909999998,Indra Pre-School Centre,,Blackburn South
"66 Canora St, Blackburn South VIC 3130, Australia",,-37.839562,145.145468,Toria's Family Day Care,,Blackburn South
"126 Canterbury Rd, Blackburn South VIC 3130, Australia",,-37.832042,145.14750700000002,Bricks 4 Kidz,,Blackburn South
"267 Blackburn Rd, Blackburn South VIC 3029, Australia",,-37.844209,145.155,Cuddles Family Day Care,,Blackburn South
"58-60 Jacaranda Dr, Taylors Hill VIC 3037, Australia",,-37.722845899999996,144.7523611,Taylors Hill Kindergarten,,Taylors Hill
"20 Loddon Dr, Taylors Hill VIC 3037, Australia",,-37.717313700000005,144.76278969999998,EDSIE (Early Developmental Stimulation & Integrated Education),,Taylors Hill
"71 Blantyre Ave, Chelsea VIC 3196, Australia",,-38.049799,145.12297900000002,Chelsea Central Child Care & Kindergarten,,Chelsea - Bonbeach
"19/21 Point Cook Rd, Altona Meadows VIC 3028, Australia",,-37.8732005,144.76000019999998,Nido Early School,,Altona Meadows
"65 Powlett St, Altona Meadows VIC 3028, Australia",,-37.8707,144.781398,Altona Meadows Kindergarten Inc.,,Altona Meadows
"10 Russell Ct, Altona Meadows VIC 3028, Australia",,-37.8818935,144.78195390000002,Russell Court Kindergarten & Children'S Centre,,Altona Meadows
"2 Skehan Blvd, Altona Meadows VIC 3028, Australia",,-37.8713338,144.7679779,Cooraminta Kindergarten,,Altona Meadows
"46 Dendy St, Brighton VIC 3186, Australia",,-37.9200997,144.9962321,The Learning Sanctuary Brighton,,Brighton
